id,split,tokens,label,error_type,target_depth,max_depth,input_length,original_length,error_position,original,corrupted,correction_actions
1681,probe_depth_train,[ ] ( ) ] [ ] [ ] ( ) [ ( ) ( [ ] ) ( [ ] ) ] ( ) [ ] [ ( ) ] ( ( [ ] ) ) [ ] ( ( [ ] ) [ [ ] ( ( [ ] ) ) ] [ [ ] ] ),0,E4_premature_close,5,5,59,58,4,[ ] ( ) [ ] [ ] ( ) [ ( ) ( [ ] ) ( [ ] ) ] ( ) [ ] [ ( ) ] ( ( [ ] ) ) [ ] ( ( [ ] ) [ [ ] ( ( [ ] ) ) ] [ [ ] ] ),[ ] ( ) ] [ ] [ ] ( ) [ ( ) ( [ ] ) ( [ ] ) ] ( ) [ ] [ ( ) ] ( ( [ ] ) ) [ ] ( ( [ ] ) [ [ ] ( ( [ ] ) ) ] [ [ ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1682,probe_depth_train,[ [ ] ] ( ( [ ] ) ) [ ( ) ] [ ] [ ( ) ] ],0,E4_premature_close,3,3,21,20,20,[ [ ] ] ( ( [ ] ) ) [ ( ) ] [ ] [ ( ) ],[ [ ] ] ( ( [ ] ) ) [ ( ) ] [ ] [ ( ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE""]"
1683,probe_depth_train,( ) ( ( ( ) [ ] ) ( ( ) ) ( ) ( [ [ ] ( [ ( ) ] [ ] ) ] ) ),1,no_error,6,6,30,30,-1,( ) ( ( ( ) [ ] ) ( ( ) ) ( ) ( [ [ ] ( [ ( ) ] [ ] ) ] ) ),( ) ( ( ( ) [ ] ) ( ( ) ) ( ) ( [ [ ] ( [ ( ) ] [ ] ) ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1684,probe_depth_train,( ) [ ( ) [ ] [ ] ] ] [ ] ( [ ( ) ] ),0,E4_premature_close,3,3,19,18,10,( ) [ ( ) [ ] [ ] ] [ ] ( [ ( ) ] ),( ) [ ( ) [ ] [ ] ] ] [ ] ( [ ( ) ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1685,probe_depth_train,[ ] ( [ ] [ [ ( ) [ [ ] ] ] ( ( [ ) ( ) ) ( ) ] [ ] ( ( ) [ [ ] ] ) [ ] [ ] ( ) ( ( [ [ ( ) ] ] [ ] ( ( ) ) ) ) ),0,E1_missing_closer,6,6,57,58,16,[ ] ( [ ] [ [ ( ) [ [ ] ] ] ( ( [ ] ) ( ) ) ( ) ] [ ] ( ( ) [ [ ] ] ) [ ] [ ] ( ) ( ( [ [ ( ) ] ] [ ] ( ( ) ) ) ) ),[ ] ( [ ] [ [ ( ) [ [ ] ] ] ( ( [ ) ( ) ) ( ) ] [ ] ( ( ) [ [ ] ] ) [ ] [ ] ( ) ( ( [ [ ( ) ] ] [ ] ( ( ) ) ) ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1686,probe_depth_train,] [ ] [ ] [ ],0,E4_premature_close,1,1,7,6,0,[ ] [ ] [ ],] [ ] [ ] [ ],"[""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1687,probe_depth_train,( ) [ ] ( ) ( ( ) ),1,no_error,2,2,10,10,-1,( ) [ ] ( ) ( ( ) ),( ) [ ] ( ) ( ( ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1688,probe_depth_train,( ) [ ] ( ) ( [ ] [ ] ( ( ( ) [ [ ] ] ) ) ( ),0,E1_missing_closer,4,4,23,24,6,( ) [ ] ( ) ( ) [ ] [ ] ( ( ( ) [ [ ] ] ) ) ( ),( ) [ ] ( ) ( [ ] [ ] ( ( ( ) [ [ ] ] ) ) ( ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1689,probe_depth_train,[ ] [ ] [ [ ] ( ),0,E1_missing_closer,1,1,9,10,4,[ ] [ ] [ ] [ ] ( ),[ ] [ ] [ [ ] ( ),"[""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1690,probe_depth_train,( [ ] [ ] [ ( [ [ ( ) ] ] ) ( ) ] [ ( ) ( ( [ ] ( ( ) ) [ [ [ ] ( ) ] ( ) ( ( ) ) ] ) ] ] ),0,E3_type_mismatch,7,7,46,46,43,( [ ] [ ] [ ( [ [ ( ) ] ] ) ( ) ] [ ( ) ( ( [ ] ( ( ) ) [ [ [ ] ( ) ] ( ) ( ( ) ) ] ) ) ] ),( [ ] [ ] [ ( [ [ ( ) ] ] ) ( ) ] [ ( ) ( ( [ ] ( ( ) ) [ [ [ ] ( ) ] ( ) ( ( ) ) ] ) ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RPAREN"", ""OK"", ""OK""]"
1691,probe_depth_train,( ) ] ( ( ) ) ( ),0,E4_premature_close,2,2,9,8,2,( ) ( ( ) ) ( ),( ) ] ( ( ) ) ( ),"[""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1692,probe_depth_train,[ ] ( ) ( ) [ ] [ ] ( ) [ ],1,no_error,1,1,14,14,-1,[ ] ( ) ( ) [ ] [ ] ( ) [ ],[ ] ( ) ( ) [ ] [ ] ( ) [ ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1693,probe_depth_train,[ ( ) [ ( ) [ ] ] ( ) [ ],0,E1_missing_closer,2,2,13,14,3,[ ( ) [ ] ( ) [ ] ] ( ) [ ],[ ( ) [ ( ) [ ] ] ( ) [ ],"[""OK"", ""OK"", ""OK"", ""INSERT_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1694,probe_depth_train,[ [ ] [ ( ) ] ( ) ] ] ( [ ] ( ) ),0,E4_premature_close,3,3,17,16,10,[ [ ] [ ( ) ] ( ) ] ( [ ] ( ) ),[ [ ] [ ( ) ] ( ) ] ] ( [ ] ( ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1695,probe_depth_train,) [ ] ( ) ( ),0,E4_premature_close,1,1,7,6,0,[ ] ( ) ( ),) [ ] ( ) ( ),"[""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1696,probe_depth_train,[ [ [ ] ] ] [ ] [ ] [ ] ( ( ( ) ) [ [ [ ] ( [ [ ] ] ( ) ) ] [ ] ] ( ) [ ( ) ] [ ( ) ] [ ( ( ) ( ( [ ] [ ) ) ) [ [ ( ( ) ( ) ) ] ( ( ) ) ] ) ] ),0,E3_type_mismatch,7,7,72,72,52,[ [ [ ] ] ] [ ] [ ] [ ] ( ( ( ) ) [ [ [ ] ( [ [ ] ] ( ) ) ] [ ] ] ( ) [ ( ) ] [ ( ) ] [ ( ( ) ( ( [ ] [ ] ) ) [ [ ( ( ) ( ) ) ] ( ( ) ) ] ) ] ),[ [ [ ] ] ] [ ] [ ] [ ] ( ( ( ) ) [ [ [ ] ( [ [ ] ] ( ) ) ] [ ] ] ( ) [ ( ) ] [ ( ) ] [ ( ( ) ( ( [ ] [ ) ) ) [ [ ( ( ) ( ) ) ] ( ( ) ) ] ) ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1697,probe_depth_train,[ ] ( ( ) ) [ ( ( ) ) ] [ ( ) ( ) ( ( ) [ [ ] [ ( [ [ ] ] [ [ ] [ ] [ ] ( ) ] [ ( ) ] ( ( ) [ ] [ ] ( ) ) ) ( ) ( ) ] [ [ ] ] ] ) ] [,0,E2_spurious_opener,7,7,67,66,66,[ ] ( ( ) ) [ ( ( ) ) ] [ ( ) ( ) ( ( ) [ [ ] [ ( [ [ ] ] [ [ ] [ ] [ ] ( ) ] [ ( ) ] ( ( ) [ ] [ ] ( ) ) ) ( ) ( ) ] [ [ ] ] ] ) ],[ ] ( ( ) ) [ ( ( ) ) ] [ ( ) ( ) ( ( ) [ [ ] [ ( [ [ ] ] [ [ ] [ ] [ ] ( ) ] [ ( ) ] ( ( ) [ ] [ ] ( ) ) ) ( ) ( ) ] [ [ ] ] ] ) ] [,"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE""]"
1698,probe_depth_train,( ] ( ),0,E3_type_mismatch,1,1,4,4,1,( ) ( ),( ] ( ),"[""OK"", ""REPLACE_RPAREN"", ""OK"", ""OK""]"
1699,probe_depth_train,( ) ( ) ( [ ) [ ( ( ) ) ],0,E1_missing_closer,3,3,13,14,5,( ) ( ) ( [ ] ) [ ( ( ) ) ],( ) ( ) ( [ ) [ ( ( ) ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1700,probe_depth_train,[ [ [ ( ) [ ] ] [ ( [ ] ) ] ( ) [ ] ] ] [ ( ) ] ( ) [ ] [ [ ] [ ] ( ) [ ( ( ( ( ) [ ] [ ( ) ] [ ] ) ( ) ) ) [ ( [ ] ) ] ] ],1,no_error,7,7,62,62,-1,[ [ [ ( ) [ ] ] [ ( [ ] ) ] ( ) [ ] ] ] [ ( ) ] ( ) [ ] [ [ ] [ ] ( ) [ ( ( ( ( ) [ ] [ ( ) ] [ ] ) ( ) ) ) [ ( [ ] ) ] ] ],[ [ [ ( ) [ ] ] [ ( [ ] ) ] ( ) [ ] ] ] [ ( ) ] ( ) [ ] [ [ ] [ ] ( ) [ ( ( ( ( ) [ ] [ ( ) ] [ ] ) ( ) ) ) [ ( [ ] ) ] ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1701,probe_depth_train,( ) [ ] [ ] [ ] ( [ ] ] ( ),0,E3_type_mismatch,2,2,14,14,11,( ) [ ] [ ] [ ] ( [ ] ) ( ),( ) [ ] [ ] [ ] ( [ ] ] ( ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RPAREN"", ""OK"", ""OK""]"
1702,probe_depth_train,[ ] [ ] ( ) [ ] ( ( ( [ ] ) [ ] ) ) [ ( [ ) [ ] ) ] [ [ ] ( ) ] ( [ ] ) ( ( [ ] ( ( ) [ ] ( ( ( ) [ ] ( ( ) ) [ ( ) ( ) ] ( ) [ ( ) ] ) ) ) ) ),0,E3_type_mismatch,7,7,72,72,21,[ ] [ ] ( ) [ ] ( ( ( [ ] ) [ ] ) ) [ ( [ ] [ ] ) ] [ [ ] ( ) ] ( [ ] ) ( ( [ ] ( ( ) [ ] ( ( ( ) [ ] ( ( ) ) [ ( ) ( ) ] ( ) [ ( ) ] ) ) ) ) ),[ ] [ ] ( ) [ ] ( ( ( [ ] ) [ ] ) ) [ ( [ ) [ ] ) ] [ [ ] ( ) ] ( [ ] ) ( ( [ ] ( ( ) [ ] ( ( ( ) [ ] ( ( ) ) [ ( ) ( ) ] ( ) [ ( ) ] ) ) ) ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1703,probe_depth_train,[ ] ( ) ( ) [ [ ] ] ( ( ( ) [ ] ( [ ] ) [ ( ) ] ( ) ( ) ( [ [ ( ( ) ) ] ] ) ) ) ( ) ( ( ) ) [ ( ) [ ] ( [ [ ] ] ) ] [ ] [ ] ( ) [ ( ) ],1,no_error,7,7,68,68,-1,[ ] ( ) ( ) [ [ ] ] ( ( ( ) [ ] ( [ ] ) [ ( ) ] ( ) ( ) ( [ [ ( ( ) ) ] ] ) ) ) ( ) ( ( ) ) [ ( ) [ ] ( [ [ ] ] ) ] [ ] [ ] ( ) [ ( ) ],[ ] ( ) ( ) [ [ ] ] ( ( ( ) [ ] ( [ ] ) [ ( ) ] ( ) ( ) ( [ [ ( ( ) ) ] ] ) ) ) ( ) ( ( ) ) [ ( ) [ ] ( [ [ ] ] ) ] [ ] [ ] ( ) [ ( ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1704,probe_depth_train,[ ] ( ( ) ) [ ] ( ) ( [ ] ),1,no_error,2,2,14,14,-1,[ ] ( ( ) ) [ ] ( ) ( [ ] ),[ ] ( ( ) ) [ ] ( ) ( [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1705,probe_depth_train,( [ ( ) [ ) ] ( ) ) ( ) [ [ ] ] [ ] [ ( ) ] ( ( [ ( ) ] ( [ [ ] ( ) ] ) ) ( [ ] ) ( ) ),0,E3_type_mismatch,5,5,44,44,5,( [ ( ) [ ] ] ( ) ) ( ) [ [ ] ] [ ] [ ( ) ] ( ( [ ( ) ] ( [ [ ] ( ) ] ) ) ( [ ] ) ( ) ),( [ ( ) [ ) ] ( ) ) ( ) [ [ ] ] [ ] [ ( ) ] ( ( [ ( ) ] ( [ [ ] ( ) ] ) ) ( [ ] ) ( ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1706,probe_depth_train,[ ] ( ) [ ] ( ) [ ],1,no_error,1,1,10,10,-1,[ ] ( ) [ ] ( ) [ ],[ ] ( ) [ ] ( ) [ ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1707,probe_depth_train,( ) ( ) [ ] [ ] [ ] [ [ [ ] [ ] ] ] ( ) ( ) ( ) [ [ ] ],1,no_error,3,3,28,28,-1,( ) ( ) [ ] [ ] [ ] [ [ [ ] [ ] ] ] ( ) ( ) ( ) [ [ ] ],( ) ( ) [ ] [ ] [ ] [ [ [ ] [ ] ] ] ( ) ( ) ( ) [ [ ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1708,probe_depth_train,( ) ] [ ] [ ],0,E4_premature_close,1,1,7,6,2,( ) [ ] [ ],( ) ] [ ] [ ],"[""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK""]"
1709,probe_depth_train,[ [ ] ] [ [ ] ] [ ] ] ( ) ( [ ( ) ( ) ] ( ( [ ( ( ) ) ] ( ) [ [ ( ) ] ( ( [ ] [ ] ) ( ) ) ] ) ) ),0,E4_premature_close,7,7,49,48,10,[ [ ] ] [ [ ] ] [ ] ( ) ( [ ( ) ( ) ] ( ( [ ( ( ) ) ] ( ) [ [ ( ) ] ( ( [ ] [ ] ) ( ) ) ] ) ) ),[ [ ] ] [ [ ] ] [ ] ] ( ) ( [ ( ) ( ) ] ( ( [ ( ( ) ) ] ( ) [ [ ( ) ] ( ( [ ] [ ] ) ( ) ) ] ) ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1710,probe_depth_train,[ ] ( ) [ [ ] ] ( ) [ ( ) ( ( ( [ [ ] ] ( [ ] [ ] [ ( ) ] [ ] ( ) ) ) ) [ ] [ ( ) ] ) ],1,no_error,7,7,44,44,-1,[ ] ( ) [ [ ] ] ( ) [ ( ) ( ( ( [ [ ] ] ( [ ] [ ] [ ( ) ] [ ] ( ) ) ) ) [ ] [ ( ) ] ) ],[ ] ( ) [ [ ] ] ( ) [ ( ) ( ( ( [ [ ] ] ( [ ] [ ] [ ( ) ] [ ] ( ) ) ) ) [ ] [ ( ) ] ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1711,probe_depth_train,[ ] [ ] ( [ [ [ [ ] ] ( [ ] ) [ ( ( ) ) ( ) [ ] ] ( [ ] ) [ ( ) ( ) ( ) ] ] [ [ ] ( ) ] ] ),1,no_error,6,6,46,46,-1,[ ] [ ] ( [ [ [ [ ] ] ( [ ] ) [ ( ( ) ) ( ) [ ] ] ( [ ] ) [ ( ) ( ) ( ) ] ] [ [ ] ( ) ] ] ),[ ] [ ] ( [ [ [ [ ] ] ( [ ] ) [ ( ( ) ) ( ) [ ] ] ( [ ] ) [ ( ) ( ) ( ) ] ] [ [ ] ( ) ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1712,probe_depth_train,] [ ] [ ( ( ) ) ] [ ] ( ) ( ) ( ),0,E4_premature_close,3,3,17,16,0,[ ] [ ( ( ) ) ] [ ] ( ) ( ) ( ),] [ ] [ ( ( ) ) ] [ ] ( ) ( ) ( ),"[""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1713,probe_depth_train,( ) [ ] ] ( ) [ ] [ ] ( [ ] [ ( ) [ ] ( ) ] ( ) [ ] ) ( ( ) ( [ ] ) ) ( ) [ ] ( ) ( ) [ ] [ [ ( [ ] ) ] ],0,E4_premature_close,4,4,53,52,4,( ) [ ] ( ) [ ] [ ] ( [ ] [ ( ) [ ] ( ) ] ( ) [ ] ) ( ( ) ( [ ] ) ) ( ) [ ] ( ) ( ) [ ] [ [ ( [ ] ) ] ],( ) [ ] ] ( ) [ ] [ ] ( [ ] [ ( ) [ ] ( ) ] ( ) [ ] ) ( ( ) ( [ ] ) ) ( ) [ ] ( ) ( ) [ ] [ [ ( [ ] ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
1714,probe_depth_train,( ) ( ) [ ( ) ( ( [ ] ( ) ( [ [ [ ] [ ] ] ] ) ( ) ) ) ],1,no_error,7,7,28,28,-1,( ) ( ) [ ( ) ( ( [ ] ( ) ( [ [ [ ] [ ] ] ] ) ( ) ) ) ],( ) ( ) [ ( ) ( ( [ ] ( ) ( [ [ [ ] [ ] ] ] ) ( ) ) ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
